0,1,cl_label
-0.401872,0.42500165,3
5.442296,2.9577878,5
8.544508,5.6695466,3
7.4604244,5.4203124,5
3.3582919,5.586361,4
3.2601502,7.2090206,4
9.456988,5.571999,3
2.562112,2.8135667,4
2.998475,5.1358438,4
2.4344416,1.4580618,0
3.4547837,3.9353483,4
3.167847,4.9289,4
7.3453226,7.2348557,5
3.0408313,4.7998385,4
1.6294805,-0.31333536,4
3.420415,6.8097076,4
14.457005,2.6471262,2
7.288423,3.9144309,3
2.1170282,8.687736,0
4.8520293,13.344252,1
5.0264235,13.496485,1
9.30345,5.6908565,3
2.550368,8.59087,4
7.256581,5.4182186,5
2.3346798,1.7372686,0
3.353577,5.858154,4
-4.6130667,8.61944,3
-1.1663896,11.031291,5
13.961777,4.878957,4
3.5027018,1.5841823,0
0.26516545,7.510991,5
3.8317442,6.2022643,4
7.015658,7.1825666,5
7.2574563,7.5109763,5
7.5708294,8.383347,5
3.8395035,-4.076321,1
4.366259,4.6569343,5
8.317244,7.356286,3
8.776985,3.9363484,3
5.4577236,3.6298363,5
1.4706103,4.9634686,4
9.912874,7.4169884,3
4.235954,6.139481,4
0.35594276,-2.0451622,2
6.8205905,4.9799547,5
13.731299,7.62829,4
2.4545755,-3.0166378,1
16.882984,6.8054557,2
6.173761,3.1724722,5
7.751299,7.9856486,5
13.251944,4.572805,5
9.229649,6.703302,3
3.2937987,11.662053,1
2.3169978,6.8993087,4
5.161551,13.673747,1
0.28419873,8.665972,0
6.9972367,6.002172,3
4.666938,3.4768138,5
4.096043,5.80624,4
4.308821,3.520613,4
14.432092,3.0834725,2
11.341162,4.2113943,3
-1.3806912,7.743331,5
3.2990108,3.3779187,4
10.437552,5.4676943,3
10.494423,5.6578364,3
4.224425,12.272104,1
5.4395385,4.9815526,5
0.8915839,8.402898,0
5.374331,8.36842,4
7.675743,6.9990506,3
5.144871,5.747464,5
1.7441906,5.686678,4
9.070324,5.3480997,3
2.3235254,6.4145923,4
5.172996,8.14168,4
8.230164,1.2053417,5
9.00515,2.9519734,3
8.2594795,7.304457,3
4.220498,7.502603,4
5.3028154,4.1821046,5
9.154089,7.408384,3
13.981552,5.0499754,4
6.0512013,8.317898,5
8.197147,6.92645,3
3.4222703,5.2795367,4
-1.5812958,0.16718014,1
4.4573493,5.4069285,5
6.379374,4.6159806,5
5.1686916,4.621774,5
3.4097054,6.986493,4
3.2197397,7.210613,4
11.066018,3.9412177,3
0.8354825,7.8263783,5
3.1649282,6.8492665,4
16.671816,6.3646245,2
10.188356,7.500908,3
1.0379311,-2.1786249,2
3.2440245,-4.386527,1
9.257398,7.379044,3
2.7168646,6.9374394,4
4.2638273,6.285179,4
6.773817,5.4699693,5
4.882381,4.7384996,5
2.2236416,8.767085,4
8.151939,3.8158693,3
-1.0327882,4.905936,4
4.313163,3.5989096,5
7.33875,2.9514067,3
13.331838,4.6947837,5
7.2594223,4.861025,3
-1.2853438,7.4260945,3
3.315422,5.6818256,4
7.2427278,11.567403,3
14.270102,2.6357613,2
4.4203343,10.277095,0
-4.6915154,0.559091,5
2.262665,-3.96587,1
6.575534,2.0848825,3
4.4432507,5.700677,4
6.77292,3.8744717,5
3.4529455,11.92824,1
2.7189088,5.813384,4
3.1623735,1.3285645,0
5.3448157,8.420417,4
5.2671957,3.2536907,5
-1.1319306,1.7826273,3
-0.37707818,0.39091402,3
3.7782948,11.407031,5
8.27572,5.13134,3
10.583173,7.301091,3
9.520637,4.280882,3
4.6096306,4.316199,5
13.770659,-1.396512,4
5.3934813,5.2667155,4
3.077091,5.5949807,4
0.42265463,8.689906,0
10.598319,7.6002717,3
-0.9112035,4.977935,4
3.3479319,4.1781187,4
5.5605674,6.912395,4
9.585966,7.719187,3
2.9639096,6.4498463,4
1.156874,5.3378053,4
10.085529,4.2387443,3
2.5026903,6.6366496,4
7.1774573,4.068819,5
4.2353187,5.40357,5
4.0540843,12.1608095,1
0.78800905,4.632401,4
11.958666,-0.21664757,2
-1.4707173,0.069610365,3
14.082524,4.95036,4
2.5968668,5.785993,4
7.7732334,4.679956,3
14.548321,2.939345,2
6.667556,5.148491,5
6.147417,7.4272,5
4.9607296,13.443999,1
3.955949,2.6341088,4
7.5445986,8.11619,5
5.6942077,8.533338,4
5.1379247,8.347517,4
8.249289,4.735771,3
6.8474617,8.02209,5
1.7918069,6.784525,4
4.945739,12.603895,1
8.58985,3.701259,3
3.0052872,6.450405,4
4.224445,3.4634805,4
2.902327,4.220287,4
8.141994,4.9365873,3
-0.29399735,0.36316082,3
7.215769,8.41304,5
5.619334,13.050532,1
-0.4460068,11.124418,3
6.7035317,5.593826,5
1.2489532,5.603163,4
13.530761,-1.5442557,4
6.2007446,4.9777822,5
6.0952325,5.8408794,5
10.835648,6.9535,3
5.7635465,8.31518,5
9.827425,5.3072963,3
9.527547,3.7030635,3
6.997783,4.2455773,5
-1.2551273,0.51515764,3
8.770658,1.4716606,5
3.022286,11.31265,1
3.7786818,6.197316,4
1.357005,2.3482354,0
4.3841467,5.3513975,5
1.216909,-2.1555228,2
3.7647564,-4.358441,1
8.7123995,3.9557042,3
6.8588476,5.589048,3
9.996914,5.0161676,3
0.079156265,6.016272,0
4.7998457,2.964972,5
0.9862209,5.538738,4
3.9601307,6.339701,4
4.4312673,7.3720903,4
8.407665,3.4142091,3
9.7732935,5.175396,3
-1.2976239,4.885548,4
8.910058,2.9454546,3
8.597287,1.7331796,3
8.614302,6.531005,3
8.132717,7.4605317,3
1.6188252,5.2855663,4
9.693452,4.153144,3
11.915962,4.7449317,5
3.0856333,5.6727443,4
3.3908405,5.3005724,4
8.25473,4.704749,3
6.0545115,3.6804914,3
0.07382563,5.9927254,0
2.6831806,1.4949431,0
5.3361855,4.8140993,5
4.6889296,7.3389244,4
9.431465,4.8110795,3
4.1584697,5.6738033,5
3.5449913,3.8551817,4
6.4926195,3.1991029,3
9.187824,7.9327283,5
3.7934284,6.4088483,4
-4.531745,0.6176158,4
7.28844,7.4938126,5
0.32491192,5.263465,4
10.428395,7.7338123,3
4.009054,2.994439,5
6.324462,8.25025,5
5.940827,2.555364,3
4.0071692,5.6615386,5
9.527571,4.7268853,3
1.7967144,5.694273,5
7.69798,2.9893131,5
2.277068,8.96902,0
2.9116762,4.440919,4
-4.367545,8.366854,5
2.2490566,1.5432591,0
2.6236138,1.1989386,0
9.89351,8.166,3
9.073492,7.2499514,3
1.4878569,8.868745,4
-4.5676737,0.5599286,5
5.2739425,7.3407874,4
8.955688,2.0363786,3
7.5042286,4.79099,5
-5.1047816,0.0004554567,5
2.1264894,7.8179836,4
5.4392705,5.58682,5
6.1122804,1.5494715,5
3.734215,11.421764,1
1.7491523,4.288321,4
3.4753487,5.939509,4
5.75382,7.1886096,4
11.008983,6.5521173,3
0.7528106,4.61672,4
-0.07591055,5.5457563,5
4.124659,12.725925,1
0.4871377,-2.3776665,2
5.3290434,4.9339943,5
3.3208816,6.944801,4
8.967043,3.1565588,3
9.126447,6.566568,3
-4.400795,8.394891,5
9.641611,4.188141,3
10.049671,7.0793247,3
2.6914017,6.554908,4
6.0783134,5.2552342,5
11.257567,4.164986,3
4.5192018,5.2873254,5
3.711941,1.4572095,0
7.1796107,3.2858446,3
4.4926453,5.0459437,5
-3.7806795,0.6566898,4
6.649064,10.576935,1
5.521184,2.3945122,3
2.5167317,3.6030073,4
11.341595,4.238373,3
-0.910669,10.843354,4
5.846451,8.524278,4
3.1333892,6.294693,4
5.3126082,5.0047793,5
7.7492747,6.940416,3
1.3600163,8.665504,1
7.5609555,7.7178917,5
0.8239462,3.7254045,4
2.3146298,1.2285967,0
3.375474,4.247043,4
6.584567,6.5010386,5
8.22003,-1.7987758,3
6.380268,7.0605903,3
7.545727,-1.4613144,4
9.7392645,7.807579,3
3.1916304,-3.8366957,1
-0.055004023,5.612642,5
3.6024396,6.4800787,4
8.24188,5.798712,3
4.8212676,-3.4948413,1
2.5426497,6.7160473,4
1.2001595,9.184716,5
4.6718493,3.1133642,5
8.827596,6.1720357,3
2.718591,7.313883,4
8.414368,1.6644148,5
7.012219,8.1563425,5
2.1834767,8.830624,4
-0.13601872,4.7141824,4
6.659076,1.5547438,3
5.608437,7.5562916,4
10.088388,3.8042626,3
-4.2318006,0.7898208,4
12.048134,-0.17763689,2
-0.9014388,11.148273,3
5.7501783,5.2297096,5
2.519413,5.2818613,4
6.0284615,5.9845767,5
13.610509,-1.5042124,4
3.4266884,1.359158,0
2.5975354,10.532688,4
10.154326,8.329756,3
1.6451992,-0.31182262,4
16.740526,6.6730213,2
2.5525935,-3.0800202,1
6.5152993,4.7371516,5
10.014994,5.176406,3
5.9406276,7.1879396,5
6.7773943,8.303311,5
7.918383,4.8452086,3
6.378643,4.938131,5
8.832286,3.3336096,3
6.5469317,10.650088,1
3.3474271,7.4772873,4
10.123232,4.880648,3
9.410695,4.4715815,3
10.688697,7.252208,3
-0.7501602,10.690368,4
3.788438,4.6973114,4
3.790718,6.283959,4
7.6136603,7.6151934,5
7.9136505,4.451652,3
14.447268,2.6891232,2
-1.300495,4.8896503,4
5.9659376,5.258787,5
6.2353344,3.4330232,5
1.9027945,6.1213136,4
7.0586166,5.7574105,3
6.581734,5.404127,5
2.2752078,-3.844221,1
-4.25337,-0.33397278,5
7.614812,7.425227,3
5.115154,8.536189,4
9.755362,4.1109195,3
9.631246,8.530226,5
2.5748475,-3.7842646,1
-0.03695549,3.1413941,4
3.9722185,7.5000205,4
7.5377684,3.1676617,5
1.4537238,8.953234,1
3.7207005,12.346231,1
3.4952419,-4.284038,1
3.6671221,1.4167519,0
7.524166,-1.4363029,4
8.664153,6.328339,3
2.3978822,1.16291,0
4.4990244,7.155347,4
1.6214002,8.630675,0
4.0681505,3.4048007,4
10.164036,7.7469816,3
7.68868,4.6544113,5
0.46238196,4.454566,4
6.485336,8.107691,5
5.3041363,4.6362743,5
10.572837,7.5318284,3
1.6133385,9.104944,4
3.8342268,1.9383206,0
6.837421,8.203773,5
-0.45823893,11.130782,3
12.304043,0.6762996,2
2.190061,7.9771566,4
8.534731,6.237619,3
3.5405593,3.2625523,4
7.5432725,8.125054,5
5.250963,4.230636,5
8.325861,3.8776784,3
1.8255099,5.5301275,4
-1.0514385,1.7717303,3
5.475506,6.923079,5
2.3968773,-3.4753506,1
3.0866652,1.2159486,0
2.7121835,5.090394,4
6.52106,10.69323,1
-0.7502452,10.660755,4
1.5620974,1.9792958,0
9.091307,7.4473534,3
4.6463723,5.2761197,5
6.7820807,4.052827,5
5.2843204,8.419895,4
2.6569357,7.106953,4
8.31846,5.166709,3
1.7734019,7.766973,4
1.9073662,5.9035387,4
8.935449,7.4824514,3
2.3292296,-4.0142145,1
5.834958,8.412639,0
5.1666865,6.9147935,4
4.763868,8.402905,4
4.3444757,6.4703293,4
7.6948853,3.249396,5
3.2668076,5.0109863,4
5.4651747,8.37575,4
6.659385,3.415034,5
4.140474,6.38247,4
3.4743893,5.0663967,4
9.42169,2.9995575,3
5.2801147,-3.8488436,1
3.5570073,7.0732594,4
6.077637,5.1447005,5
7.0428214,3.5634658,5
8.940599,4.7118487,3
6.4869246,6.4644995,4
-1.4523706,7.679179,3
2.3245072,1.4862452,0
6.5295978,1.5742017,3
6.69944,5.5425158,5
2.750841,3.9962485,4
2.4217257,8.012741,4
-4.2761126,-0.33521986,5
5.4400373,8.436338,4
3.0742354,-3.117088,1
2.3216302,-3.6399589,1
6.2807865,5.3110013,5
-0.8328685,4.923827,5
14.468739,2.76582,2
17.393774,6.508405,2
0.3201455,7.54108,5
0.670837,7.7034903,5
4.3531265,5.5210423,4
1.5813222,5.628573,4
6.6546884,8.34886,5
7.0362477,8.345073,5
2.488315,-3.0433657,1
9.193062,8.100092,5
8.544223,6.337876,3
9.467118,6.1952806,3
-4.287607,-0.28698578,5
2.6427524,1.446897,0
7.531485,7.996949,5
7.900086,6.701497,5
3.7044322,12.170317,1
-0.1655191,4.599219,4
3.3129585,1.3100238,0
6.216172,7.1686397,3
5.83018,5.572389,5
10.898534,6.7277694,3
4.9294972,6.890544,4
8.205525,-1.8295138,4
3.8309503,6.9150925,4
5.75775,13.158711,1
4.5459867,5.778051,4
10.352276,7.724089,3
3.9921432,3.4766855,4
14.072856,4.9784117,4
13.230196,4.548633,5
6.6701818,3.3312352,3
0.4886759,-2.3649158,2
3.4311166,4.1016893,4
4.271181,7.516388,4
3.351683,5.862517,4
5.282714,-3.837725,1
7.9090466,7.096239,3
4.1051626,2.9790998,4
6.653399,8.281262,5
2.9130528,7.663581,4
-1.5096453,7.8412647,4
4.7021394,6.164104,5
3.5308437,7.2283187,4
2.132677,9.055166,4
-4.3872194,8.383277,5
5.659748,8.520713,4
0.33655837,-1.8529422,2
4.8315034,7.51587,4
12.559276,6.2409663,1
-0.6793,10.947761,3
2.4063206,7.873373,4
4.704306,5.6839333,5
2.5395558,1.3247217,0
5.0272226,3.001029,5
7.770845,6.729797,3
10.974332,7.0369034,0
5.4582305,8.367147,4
10.214348,6.4318748,3
2.6628637,6.53621,4
3.7993145,2.9455328,4
7.99371,6.6097536,3
3.201867,5.876416,4
5.1892595,3.004206,5
3.8972304,7.0966372,4
4.7284193,7.360442,4
4.8155646,5.254726,4
10.6337,7.9500966,3
0.9566573,6.095228,4
8.705292,6.0468507,3
13.076377,4.9071803,4
1.6656735,1.622459,0
2.6351602,-3.7553525,1
10.334877,6.836256,3
4.895186,7.519841,3
4.344336,6.3693986,4
4.053258,7.4865513,4
4.216679,6.535282,4
0.40817,7.5613914,5
9.362998,7.6555276,5
1.6281968,-0.31867763,4
6.5998564,4.2703023,5
9.672762,4.665027,3
9.651977,5.253013,3
3.7623613,3.7498703,4
5.30618,-3.84831,3
1.5949066,1.6965412,0
6.8181252,5.4995627,5
-1.5240339,6.4014125,5
13.812165,5.028356,4
4.6288652,3.0452943,5
-4.0360475,8.114997,4
8.216905,5.947335,3
4.646851,13.183017,1
3.6873834,9.859153,0
6.394923,13.8429,1
3.4456882,5.0952115,4
7.9359465,8.157504,5
8.283106,3.750649,3
13.721106,4.78483,4
8.304178,1.6841543,5
9.753301,5.5357366,3
0.18184246,3.9250038,4
4.853861,3.2319593,5
9.811113,4.3554406,3
4.9217153,8.430233,4
9.108662,7.3695073,3
-0.0075058164,3.3902583,4
-0.047798883,4.665561,4
9.32349,4.8129277,3
4.668415,6.7298822,5
13.610136,4.7258854,4
-0.9521756,7.507058,3
2.07456,9.439125,3
3.526548,5.771696,4
11.026023,6.581423,3
-4.507836,-0.7252757,3
-1.1523736,0.4962353,5
2.6683688,7.461379,4
8.25881,4.460672,3
3.6266084,12.206381,5
12.011715,-0.22163947,2
2.27034,8.783768,0
5.7111,3.028939,5
-0.5726181,5.0079355,4
10.8311,7.0328345,3
3.8624713,3.6919062,4
8.500509,6.324939,3
9.862864,7.798206,3
6.4664335,4.506696,5
16.831234,6.7818084,2
-0.71344066,7.8320684,4
6.990453,8.101901,5
6.9731855,5.0716934,5
6.974222,4.801253,5
2.113448,6.4506993,4
6.655897,6.069642,5
3.573831,7.5015335,4
11.820049,-0.07880253,2
3.9472349,3.0592086,4
6.430121,5.308725,5
8.073785,4.75355,3
10.470278,7.5702744,3
7.202022,7.86372,5
13.829184,4.798166,4
3.004886,4.382882,4
4.0213175,6.224928,4
-4.3182344,0.041320775,5
1.4594632,8.553905,0
0.20301738,-2.0446925,2
8.700561,5.838501,3
3.2481945,4.125202,4
6.207537,2.9404957,3
2.4450786,6.415702,4
6.2281733,7.4131145,5
9.6552,4.4192743,3
13.684039,5.1295915,4
7.440115,7.9399223,5
1.1023253,4.944822,4
10.4635935,7.655232,3
4.986918,6.7763658,4
5.8720407,6.232738,5
3.5779321,5.908502,4
7.361629,4.4741983,5
3.40258,7.2870936,4
3.4520962,5.2890115,4
2.0104508,4.9945188,4
-1.0221024,5.046633,4
2.7323892,4.9530296,4
8.304632,7.516389,3
1.5121971,1.5872823,0
7.979218,3.7895782,3
14.621849,2.6990607,2
0.7695628,8.96395,0
2.4156635,1.4510409,0
1.5665783,8.555158,0
7.482617,6.5604763,5
4.780461,8.256748,4
9.843215,3.2969975,3
6.2346025,7.9902444,5
2.4109006,1.3232466,0
7.6720324,4.6347456,5
5.8116894,7.247054,4
16.848854,6.807674,2
10.800435,3.68608,5
4.363953,5.4224367,4
3.5170825,1.3593224,0
13.309759,4.8317738,5
14.513762,3.112938,2
5.083323,5.427449,5
8.219148,6.8121986,3
6.1555614,6.6810107,4
3.110054,4.22778,4
-0.93653154,7.6440425,5
-4.3142557,-0.6951072,3
3.097004,1.2662783,0
2.6861038,5.460143,4
2.1195917,8.878065,4
0.75291246,6.3582582,4
9.845342,8.234676,3
9.491422,8.583245,3
5.6665654,4.026876,5
5.361737,7.792151,4
9.982335,4.035806,3
6.14385,4.7556868,5
3.764604,-4.368766,1
-1.0441948,0.27038342,5
0.1851972,5.768747,5
3.3465676,-3.9567845,1
13.691456,-1.3425627,4
5.2822886,7.290433,4
6.3311973,13.957906,1
6.419023,13.888853,1
10.384135,5.517014,3
6.6054716,4.6798368,5
0.057395846,7.4566913,5
5.5598154,6.148809,5
11.9699955,-0.17912434,2
-1.4324975,7.784122,4
4.318855,10.253236,0
7.5316553,-1.4604225,4
12.095412,0.24176887,2
2.170071,7.9975533,4
14.388311,2.722626,2
6.6238236,2.1253395,3
3.492417,7.296565,4
2.648994,7.4375386,4
8.429935,6.524795,5
0.1686792,8.857205,0
10.777312,3.63455,5
9.796545,4.544755,3
8.783952,3.0860376,3
3.9723833,3.6919491,4
-1.1973227,6.482353,4
8.578592,2.7218256,5
9.582844,5.294773,3
5.703953,13.770338,1
8.234836,7.9010854,3
-4.374175,-0.5617867,3
1.4012699,8.216576,4
2.457843,5.258789,4
-0.5958985,5.131744,4
8.976179,4.514652,3
3.0658705,7.2020354,4
5.650539,4.2749114,5
3.5067854,7.5345154,4
5.58039,13.9650545,1
3.8094294,9.967712,0
4.2897177,-2.7422407,1
6.158523,3.3574827,5
4.509984,10.2831,3
-5.178247,-0.086336024,3
3.5232048,1.4256492,0
6.3592534,13.8396225,1
1.7557031,1.5276945,0
0.7438608,3.692959,4
9.664167,8.058395,5
14.62347,2.4943209,2
7.1229424,7.4889827,5
7.0197206,5.940537,4
14.142397,2.6423986,2
4.4202323,-3.4925017,1
4.570834,2.9124053,5
1.8455951,6.1904564,4
6.9595237,3.8798764,5
2.3318694,1.4104385,0
1.4815117,8.611154,5
-3.9338467,0.5197713,4
4.40082,10.273899,3
-5.2426314,-0.35253307,5
4.0850897,5.373836,4
-0.22964115,4.4423823,4
1.0813885,8.812075,5
-1.475703,7.802151,4
6.098309,2.4334996,3
7.398697,4.4909363,5
9.938656,7.5297117,3
10.826651,6.6445913,3
2.4718802,1.2981641,0
0.29176933,8.6564455,0
9.246534,4.8136225,3
7.34073,6.334733,5
12.466013,6.455266,3
2.6801896,4.4840035,4
4.956546,-3.6536286,1
4.4999504,4.522652,5
8.5004835,7.7872806,3
-1.4818456,0.07668496,3
3.59329,-3.413504,1
2.3663783,1.7306304,0
8.699234,2.745336,5
5.3908086,6.7921205,5
6.7806625,7.55794,5
6.2088675,5.021858,5
-0.65326405,10.985895,3
4.4398575,3.6705425,5
0.9408204,5.167106,4
8.016366,7.7545643,3
0.109680295,9.232615,0
-0.98912406,0.28775728,5
3.2050266,7.254825,4
3.660566,9.85734,0
5.562751,7.9863453,4
1.1806626,3.531702,5
4.649455,-3.3874254,1
9.584357,5.4002123,3
7.128594,11.658614,3
2.4977748,6.9812827,4
3.1993048,5.1048465,4
6.984351,8.532037,5
2.4874623,-3.3203938,1
4.0042024,2.538721,4
5.3159904,4.5663085,5
2.6434383,7.7573967,4
-0.8525778,7.652546,5
7.7629333,3.9686768,3
-0.60393935,5.0793443,4
14.464832,3.0327868,2
10.049945,4.1804566,3
3.1527421,4.314296,4
10.432372,8.132942,3
7.9115796,5.4204464,3
10.234271,4.702546,3
3.401501,3.9899585,4
6.297764,4.661164,5
1.7750857,7.7057166,0
1.3434575,4.9190536,4
5.9686775,5.908905,5
1.536806,1.5779003,0
3.563808,4.7807336,4
7.370795,3.2739975,5
3.5663571,12.2473955,1
-0.9596642,11.148234,3
10.010905,7.491092,3
10.426949,5.495741,4
2.495504,-3.0904083,1
1.8457391,8.617753,0
6.053815,2.4287138,3
-4.3719215,-0.2803311,5
8.457188,7.78904,3
-3.9218714,0.56402165,4
5.2529335,8.421679,4
-1.3339772,4.8911595,4
6.1532354,14.008347,1
1.5595368,-0.27548525,5
9.674069,5.4257593,3
8.83989,1.8597083,3
2.9204955,1.2484242,0
0.29573178,9.086993,0
-4.4388714,0.85967577,4
6.7942533,6.0012293,5
6.8527164,4.34676,5
2.647764,3.3065062,4
9.291593,8.681697,5
-1.3152463,7.472106,3
5.511795,7.227511,4
2.4636958,1.4222511,0
9.904205,3.9973984,3
1.2771597,5.6286883,4
2.1300955,8.819725,4
17.122023,6.699962,2
2.3232706,6.79607,4
-5.1931114,-0.28080317,5
7.8531094,5.626855,3
2.445752,-3.0479984,1
-0.99022686,0.67337817,3
-1.1351461,0.603119,3
9.527611,8.398325,5
1.7104583,7.8555455,4
8.20579,5.4192843,3
8.154729,6.661141,3
-4.3091817,-0.55540276,3
13.957859,5.1403694,4
3.595149,6.100879,4
3.2973447,7.5551686,4
3.2639656,3.6152003,4
0.8157964,5.032492,4
9.500626,4.5819345,3
3.3719172,6.7589335,4
-1.1416534,0.62441856,3
4.3506427,3.5919664,5
11.031116,3.9237285,3
7.483487,4.032082,5
1.4554006,1.6782743,0
-0.7346708,10.598422,4
2.8439488,6.2845693,4
7.681331,5.4183426,5
4.866041,7.3226852,4
2.9844959,1.328295,0
12.308214,0.5222287,2
-0.5733136,5.0944285,4
7.8621035,8.203833,5
10.263097,5.1437,3
6.4730463,2.6802955,3
4.933526,5.0941463,5
7.8000784,3.0549831,3
8.245136,-1.8826061,4
3.5666027,4.884361,4
3.2914786,6.3776827,4
1.7771941,8.683575,0
4.495071,3.199197,5
10.03835,7.5862765,3
6.778055,3.7754636,3
3.4197943,4.5834723,4
4.803524,7.3951426,4
10.694109,7.066226,3
-0.9390589,10.962323,3
-1.0956192,11.082314,3
5.115706,5.231852,5
11.846897,4.773528,5
14.199879,2.6804838,5
7.3504825,5.016898,3
8.76044,1.5334693,5
3.199373,5.9892545,4
-0.92216414,7.621184,5
-1.1878189,0.5794534,3
2.5413208,1.1821363,0
-5.0438395,0.15624426,5
8.281124,6.8508177,3
9.06113,4.9150267,3
8.712989,5.2922854,3
6.999009,4.965062,4
6.3710957,5.719419,5
6.647259,1.5638614,3
2.3622537,6.3665757,4
0.8197824,3.698259,4
4.61041,7.431523,4
8.247455,4.9969897,3
-4.0850987,0.18261033,5
3.1994405,4.111499,4
17.416378,6.59591,2
1.6252857,5.7991285,4
4.3129234,3.978892,5
-0.46052992,10.510635,4
8.300495,1.5908027,5
9.543853,8.53218,5
13.48239,-1.6108863,4
5.010725,13.349665,1
11.943127,0.14505237,2
-5.2379503,-0.2859818,5
5.551791,8.500368,4
2.13506,6.4480615,4
10.0424595,7.7563314,0
3.9824903,2.5676243,4
3.1149073,3.9284236,4
2.4838595,1.293085,0
5.5301,8.349797,5
6.1420274,5.278716,5
3.5225146,6.5843344,4
8.154613,4.5944324,3
12.020365,-0.21645857,2
1.0379304,9.176776,0
2.9781315,11.160526,1
13.455352,4.68586,5
4.917959,8.36816,4
7.2237773,6.851557,3
8.837081,1.56944,5
-3.7961597,0.5262399,4
8.375145,6.5262856,5
3.2804253,4.6933265,4
3.8832572,4.709018,4
1.6901675,8.392502,0
-4.6598988,8.686304,3
0.8940922,7.7684565,5
-4.4715157,0.6342908,4
3.9289317,4.3884654,4
5.200996,4.724245,5
6.396125,10.459224,1
8.128996,5.1280246,3
7.7384796,4.0546284,3
0.23447753,-1.998056,2
10.791808,7.104158,3
3.6489158,4.985364,4
7.155245,3.8435774,5
3.6030846,-3.2968266,1
5.1518593,8.442301,4
2.5474758,3.6463726,4
8.185346,5.5707803,3
8.164555,5.1261554,3
2.4228985,-3.4222987,1
-0.38267425,4.731848,4
5.0642147,13.271727,1
5.048623,3.2842371,5
8.290046,4.810024,3
11.119971,7.414229,3
-4.1095243,0.6648091,4
6.008745,7.2470098,4
-1.4569613,0.06193895,3
4.5576944,5.250323,5
2.2243373,-4.0691805,1
4.389026,2.9108517,5
3.8641703,-4.059781,1
2.5762858,6.9745417,4
11.931524,-0.14462586,2
6.188767,3.4607346,5
2.4962888,5.2853465,4
6.2412252,-0.8397198,4
0.15300219,7.4486732,5
5.630917,14.046178,1
9.382205,4.6574483,3
14.292402,2.7309885,2
6.6735926,-1.0680975,4
-4.557087,-0.9215386,3
0.8750723,7.7146716,0
4.884258,3.1362944,5
3.8422003,-3.2858589,1
0.22815284,7.4769406,5
-4.06325,0.117729515,5
7.9604664,6.789851,3
3.031055,6.5390344,4
7.171458,8.593519,5
2.6657333,11.51835,1
7.1804852,7.3619685,5
6.8677745,4.933953,5
2.3562474,-3.7011023,1
2.6496952,10.477181,4
9.421348,2.955773,3
3.1518693,6.2137904,4
7.3794003,7.93678,5
-0.2885288,4.372322,4
