0,1,2
6.816338,4.335957,4.8585944
-3.8520331,-0.60342205,3.8221955
2.9060166,3.428151,2.4393892
7.1222053,7.960789,5.4652443
3.276626,4.193035,7.304134
6.1398997,6.602755,2.6559267
5.666748,3.8120835,6.5031295
3.4782906,3.8030517,1.7816157
8.104781,2.282676,7.1114583
2.4102259,5.584805,2.7104967
6.414912,3.955778,9.753713
5.2283745,7.10003,1.2824843
4.319438,10.682534,9.141093
3.4696677,4.2243237,3.2228923
6.2075753,-2.0550194,7.8904886
6.834824,-1.730534,9.948631
4.7604084,6.7920265,2.1176453
3.1581805,3.9879282,7.070861
3.6565447,5.955888,5.0910783
5.305542,4.2541547,7.2532253
6.260616,3.9777,3.8721178
5.846455,5.250565,6.210396
5.4092135,4.6296825,3.24909
5.531927,6.616757,2.6819904
7.643098,5.304028,1.8067018
5.0307918,4.9252625,2.5073671
7.6642303,8.666321,3.745992
4.983027,6.405269,1.1375767
3.567165,-0.97871435,10.471365
5.0108542,4.4554896,2.1226656
2.5926082,6.4882393,4.7772675
6.7067304,5.058352,7.6128755
6.1434164,9.691407,9.046832
5.7767334,-2.615634,-2.4539418
5.867464,10.008892,9.030942
4.2983847,3.7369983,4.751568
5.4945307,5.437412,6.0259576
1.9314972,4.629667,-2.5957913
-4.0879664,-0.96327454,3.0870953
5.479901,6.8797073,5.625464
-1.7822821,6.192336,-3.2332342
2.825251,4.1054215,4.048611
6.7104926,-1.2927316,9.461657
2.4306648,3.2631102,7.775455
5.727933,10.092051,9.022646
4.193517,10.736698,9.158026
7.1730456,7.5743823,5.619413
4.828465,3.643335,9.6680155
2.496379,5.8214164,3.7140996
5.7536087,7.020123,5.6481094
6.496089,5.7263722,3.0207384
3.476033,-0.91120195,10.553845
-4.1151104,-1.1366314,4.094367
7.1696033,7.51799,5.651332
6.937581,4.472904,5.042203
4.2624164,2.9831634,4.964174
6.752559,4.4658294,7.837815
4.862376,6.098951,6.740712
2.5973608,7.566721,6.27052
4.3649015,5.8819337,1.7684765
9.0408535,3.8906147,8.594548
-3.8774807,-0.6784238,4.0368376
6.607521,5.664281,3.5056205
8.380525,1.9829254,7.3843374
2.0768657,4.5848517,-2.421952
7.380766,5.371552,1.8182814
5.004215,6.6198077,2.5794013
4.5702953,3.8544297,2.8119984
7.6987205,8.453917,3.6203206
7.12811,8.457601,4.50338
5.183442,7.5378213,1.8476791
-4.161624,-0.43285146,3.6854424
1.9644783,3.6800861,5.100163
2.6957853,5.4145856,1.8848457
6.5738883,4.269792,6.6051035
2.748391,3.1467931,2.5749192
5.8171372,3.7663195,4.877758
3.0215096,3.4264681,2.40655
3.541381,5.970717,3.223003
2.9649682,3.509871,2.7877724
5.039993,3.1706204,6.2914104
7.034253,3.4215307,10.444462
3.8979576,3.572538,4.4873586
11.677797,10.584763,7.7808557
6.9999275,7.3055487,5.9420147
5.559138,3.9176085,3.3308046
6.043318,5.4102235,7.930769
4.195404,3.8832238,4.4541306
2.3685727,4.7477694,-2.519633
5.3963494,4.321557,3.4243233
-1.8211272,6.056349,-3.3249073
7.129622,5.4906607,1.6545413
6.7837577,-1.5414653,9.7290535
2.9010289,4.9911647,2.133567
2.892543,4.5082684,2.179276
5.7248507,5.131502,7.5824456
6.6445146,8.788627,8.672215
2.6331024,3.5433753,3.3364723
6.2539997,-2.050544,7.837476
5.4885473,5.4171805,5.037419
4.1952643,6.34424,7.096317
5.531029,5.400622,5.291204
-3.8919282,-0.56394845,3.6012142
3.469604,6.6734247,3.4018419
2.7513745,7.5233207,6.1823387
6.149533,5.2023273,7.1227283
6.291702,5.6049185,2.508898
6.8008037,5.9257264,7.657734
5.8735857,-2.7970262,-2.3083863
3.392321,3.840422,4.2375827
9.834262,1.4476924,6.2252398
4.201299,6.570093,6.767529
6.8674736,6.9785643,4.760226
4.2858276,5.8172693,4.4557347
4.9540234,3.248507,5.0232954
2.6915119,3.2036123,2.4821417
8.575398,1.8411156,7.160499
6.211269,9.612348,9.224352
6.7853713,4.135862,4.9215393
6.4742327,7.7077966,3.0979607
6.6690283,5.6569357,4.2136946
2.486827,3.6985664,5.9001293
5.67825,5.10872,7.4009876
3.461316,3.2875938,2.3390303
5.926482,3.803216,2.8870609
6.5603023,-2.0895426,7.971844
2.1411095,7.7327175,-0.23081152
3.2885935,3.203811,3.9691708
4.973498,4.536944,4.503748
5.8822618,-2.6677365,-2.4436417
3.4869561,-0.86626405,10.492182
7.20877,7.9303503,5.4404035
6.347515,3.715907,3.585911
6.5829496,9.007703,8.496811
4.995157,10.615986,9.855387
4.3124514,2.9514105,5.747377
7.874075,5.487381,1.8059721
4.2665024,3.8503885,6.85677
4.312528,6.5202737,6.4731307
3.3947945,6.4109325,3.397441
4.8447447,3.771838,7.4007077
5.1977634,4.281861,3.5073884
6.5247383,7.7538195,3.179537
2.4785175,4.154106,4.709123
1.8912493,7.463843,0.19277145
4.3250203,3.8559723,6.7750874
5.45805,5.0983534,5.375522
3.2252617,7.6431484,5.745639
3.7264843,7.1417065,3.325908
4.3562326,3.0097325,5.1715884
6.2502356,4.486816,6.273893
6.5755935,7.4047546,7.0758357
2.353352,5.698637,2.8766556
5.95517,9.936116,8.983377
6.8821526,3.509923,10.268848
6.4598475,3.678684,3.8966615
6.4605584,5.4625063,3.6785543
6.294977,-2.5438063,9.400208
4.1324944,6.706387,1.8492352
7.7583,8.605921,3.923151
6.3837123,-2.3973114,9.570834
8.7298,1.7272236,6.8195763
6.1711674,-2.3970127,9.224804
7.1125126,6.6352134,6.7558656
6.6061354,3.8967273,4.7939873
12.156254,11.180312,7.6748304
5.359386,10.24714,9.022263
7.9484587,2.4697762,7.0162106
6.640893,4.0734277,3.814597
-1.9292272,6.368511,-2.961864
5.4683633,5.4497457,5.2053876
6.6986294,4.0515785,3.9524527
5.616375,7.8467393,2.0002837
2.3205714,3.5765805,5.4993
8.601763,1.8176032,7.6064405
5.51082,6.6712894,2.3468633
6.72563,-2.276296,9.717149
5.0571427,4.5122323,4.586495
4.480458,5.611988,2.396938
5.557733,6.2449813,1.316774
4.4752207,4.1661115,7.4688263
1.8938104,6.7244825,1.0654579
2.5566678,5.1119456,6.4730773
7.4735065,2.7545743,11.32758
-1.6434891,6.37304,-3.2074852
4.250197,10.666425,9.070624
7.088297,7.477424,5.6056924
5.545044,-2.3267894,8.059545
5.834356,3.4386654,6.026125
2.4940975,5.5516276,1.7511673
3.6521833,4.4652505,6.0242014
4.5248613,4.130582,4.7079706
6.244561,5.455771,7.2107186
3.192829,4.2297106,4.4961123
5.957609,4.084267,3.723822
6.8258405,-1.7057676,9.89382
6.699712,-2.7300725,8.934386
-1.874623,6.050094,-3.218568
7.488711,2.7507174,11.336723
5.051642,3.9587162,3.69034
3.940424,7.427376,5.514811
7.533692,8.337841,3.531111
5.168572,3.6428514,6.2013845
6.2199683,-2.4900885,9.274954
-3.867436,-0.7012826,4.023669
6.9335265,4.475165,4.459449
2.116642,6.20463,3.0394568
3.1630983,3.3412185,2.1380017
9.691893,1.347251,5.7497478
5.7656093,-2.2208378,8.197101
7.197944,9.01333,4.6083164
5.634918,5.08328,7.2233973
9.125976,3.8779016,5.5329247
5.444479,3.968137,7.8152657
4.759441,4.2376237,1.9349184
9.03335,3.91299,8.653491
11.1315,11.066902,8.101319
7.1311207,6.6432123,6.7775893
5.2599025,4.8171096,3.607645
11.03988,10.366004,8.038018
2.0677583,4.487694,-2.3991554
2.7131293,5.3485065,4.718287
-3.8375473,-0.7224957,4.0051847
6.9394164,4.5877867,4.6322613
-4.0269475,-0.7832137,3.5180385
-1.9053664,6.4234915,-2.9654622
4.7600193,4.1244226,4.985405
8.57661,1.8441867,7.507698
6.6418796,7.3627477,7.1175694
6.60453,-2.2489543,8.340191
3.1131213,3.543528,2.245773
6.0029035,4.9248567,7.1662817
4.267822,6.906558,1.6909573
6.272862,-1.9269618,8.510972
3.7742615,4.872521,4.7486587
5.6548586,3.9626536,2.5709178
5.0669136,4.439147,2.1901267
6.518588,5.736727,3.2222612
7.402586,8.563479,3.5448182
11.775347,10.658108,7.751217
6.650895,5.129068,7.5807223
5.0075,4.394293,3.5821729
1.9168628,3.7236934,5.0874877
5.2032247,5.748274,7.403982
6.8544006,-3.059095,9.503832
4.856552,3.6640186,5.860419
8.6215725,1.8554462,7.027325
5.3013005,10.268175,9.017587
3.7539194,5.298697,2.5177464
7.171159,4.165398,7.9014435
2.6845033,5.9659195,3.7009447
4.436293,10.51523,9.06264
6.7762327,-1.9055078,8.890818
4.02763,5.6974087,7.0809975
6.679016,5.189671,7.5986814
4.502105,3.4964547,6.802734
-4.0808206,-0.9484809,2.9874923
4.501409,4.1862726,5.6136293
-1.8330125,6.157801,-3.1297777
3.1936498,3.0163872,3.7763808
10.829026,10.538411,8.120092
5.742054,8.323393,2.850018
4.9737477,6.7424016,1.7751673
6.640806,8.922285,8.7814045
12.200339,11.267569,7.57971
6.6685333,7.9540806,3.604982
6.5525393,5.4325294,3.471491
3.5934877,4.396424,2.5309618
5.022009,7.2707133,1.4110793
6.5067096,9.072548,8.842239
-1.5200039,6.4335275,-3.2747579
6.5474815,9.012775,8.851572
12.22605,11.268185,7.525409
3.8212378,5.663992,3.4923215
6.814481,3.5643878,10.231847
5.337478,4.125545,7.485842
6.4187803,4.885724,7.5893216
11.706533,10.677196,7.7686005
10.836581,10.155712,8.096934
5.812798,4.296362,5.9202805
3.0048692,4.042682,3.6748624
4.1905293,5.5622153,5.372739
7.4718733,-1.788133,9.947192
6.913842,-1.619584,9.36338
6.7691264,14.389612,3.6736267
3.3775187,4.8705306,2.3187606
3.878517,5.852547,3.6458673
6.2328196,4.5254517,4.2318654
4.999614,4.537847,3.6860156
2.5095956,4.639302,4.266384
3.7225564,6.464525,2.0802293
5.5978928,3.5706036,4.41162
6.173316,4.51845,6.4393997
4.734184,5.2987194,3.2288718
3.3597422,4.5763164,6.7598963
5.502785,7.7736425,1.8936163
4.9635053,4.0285387,6.937542
5.8346925,3.8303695,6.654626
6.467888,3.88892,9.828209
1.9923937,4.239542,-2.0734653
5.4405212,3.5848296,2.7181368
3.385496,3.4490354,5.14983
2.5528095,7.666752,6.2007203
-4.068043,-1.0515609,4.1049614
1.8648231,7.176081,0.63552177
5.181143,3.3959877,5.1836543
5.048174,4.797102,8.092291
5.9378433,-2.2656758,8.3845625
3.64422,3.3595576,4.4162655
-4.1025715,-0.98496467,2.8787873
7.1452074,7.5484385,5.6134734
6.9362297,7.1169076,5.7787027
5.073237,4.276093,2.6522768
2.6826146,5.0975027,4.184911
6.5533147,5.566411,3.9521601
6.1466427,5.813493,6.731158
5.57635,5.1232266,4.9222817
3.7005131,3.4622672,3.8176086
-1.6709812,6.4172063,-3.1483514
1.721036,2.9600735,6.171294
4.493207,3.7000134,7.6774545
5.1437902,5.519568,5.815148
4.9176755,3.7246027,7.6521797
4.5543976,3.645343,7.6681347
2.501542,7.594906,6.201659
7.6149206,2.7546933,11.594537
6.9287586,8.59476,4.6508718
7.0210485,4.5958233,4.75506
4.676169,10.41669,9.024685
3.6877494,5.971531,1.4921081
5.2762117,3.359514,7.278997
7.945577,5.4537926,1.7819277
7.051982,6.7568965,6.9250503
6.681533,-1.278511,9.411676
2.605845,3.581485,5.9878054
4.2583804,3.8799706,2.090769
-3.994009,-0.7219563,2.8726912
4.2152,5.8573027,5.5195956
6.084661,4.1193647,6.552464
4.0713663,3.41059,5.6103597
3.6493554,3.1497803,3.1879952
4.861604,4.5468984,1.788927
5.2392178,5.091195,7.7659245
1.8622328,4.4008117,-1.9721186
6.4891534,-2.0945342,9.040944
2.9431386,3.0320535,2.7632315
6.2394724,-2.0520837,7.879282
5.1425605,4.691532,4.9020114
4.985656,3.6478894,6.371963
2.76419,3.7047071,5.4772496
6.7561054,14.579468,3.5002313
3.8895204,6.827963,1.2781798
3.9149659,3.4018888,5.4388595
3.2218468,4.5835176,4.230859
6.7233953,14.573513,3.5237346
2.5006356,4.5156827,-2.3358278
3.5404081,5.764209,7.324843
4.0283484,7.0689254,1.4420483
6.8479414,4.2030525,4.949857
2.0916164,5.920632,2.3242059
6.833024,-1.7316332,9.954036
5.1568484,3.8134131,2.2364807
5.960885,4.245174,5.855232
5.0939155,3.6674092,7.7312202
5.389859,6.8803353,5.989252
10.971943,10.01681,8.026046
3.7120814,4.0832796,6.971469
2.811417,3.896008,6.0907583
5.722751,4.376662,3.639107
3.1421156,3.282592,3.673163
7.665685,2.7888572,11.587706
-1.9808201,6.107437,-3.1220179
1.9211622,4.3023696,-1.9963993
6.4397206,7.3022327,3.0899858
5.1817684,5.3678126,4.662855
8.068287,2.3823829,6.950347
4.5761027,5.344295,7.324266
7.0812593,8.279705,4.896496
3.952999,6.652963,5.037425
6.725833,8.854061,3.8604565
6.9563656,7.015782,5.2808447
-3.9472964,-0.8145627,4.1717615
9.898556,1.373671,6.2143283
4.276908,4.25116,2.9535463
5.1224146,5.2172794,7.2138014
8.802109,3.7002454,5.5195684
7.2249575,-1.6013474,9.484419
2.6268764,4.2553954,4.5663915
8.498467,1.8898841,7.521059
7.011072,8.690804,4.1914554
2.9350235,3.1647224,2.9007576
5.4847245,5.4453416,5.1302013
11.229097,11.407073,8.1080265
6.4753895,3.8478115,9.8489275
3.047546,3.1222875,2.668398
3.9563007,4.6820683,2.4121702
3.0114415,3.568804,5.3536234
3.1230097,4.3293905,5.3821607
4.974792,3.334614,5.221951
3.0363524,3.7608864,1.9271011
5.8657107,3.705604,2.5565403
4.989138,5.665621,5.839395
9.256695,3.7647178,8.643525
5.836821,-2.648379,-2.4330578
2.1960661,4.955103,4.0691237
3.1494656,4.1197205,7.456365
6.1749697,9.743276,9.265278
2.4406602,4.993585,4.3875813
11.858882,10.788503,7.7153497
7.054704,-1.7855718,8.682214
8.4354925,1.9961283,7.494843
5.5863476,3.3722348,5.0657873
5.081138,10.578304,9.785835
6.569317,6.9709654,5.4582887
6.021593,9.895358,9.002088
4.6666117,10.827757,9.788382
3.0162935,3.5728562,2.1545208
2.9960594,4.107358,6.9393573
6.4739966,7.115136,5.5930233
2.0244763,3.1636689,6.1373463
2.5301945,4.8584185,4.131665
3.1460176,4.036611,6.893668
4.6538143,6.806565,1.2831223
4.27715,6.512592,6.9437003
11.25402,11.2747755,7.987281
6.8158584,-2.7630918,9.097273
2.3261223,4.691008,-2.4475749
7.0852466,8.758933,4.58321
3.4921694,-0.91429764,10.531879
2.5324783,3.5888143,5.38973
2.3217793,3.3099387,7.609384
2.3225293,3.3272939,7.6256285
10.86864,10.108502,8.077065
6.786596,-1.5307015,8.832487
3.5988657,4.7648087,5.518486
5.4277616,6.4955525,0.91699535
3.8651571,6.327,7.127269
2.8308442,3.6913602,5.493938
5.904465,3.8778257,5.1062255
4.7212005,3.3092635,4.8424706
3.6797178,3.820358,4.6420856
3.5309386,5.150831,1.7982569
6.0240335,3.660821,7.3456173
3.0792696,6.193114,3.9591932
6.78005,-2.935587,9.647868
6.7714696,-1.2888246,9.311609
5.570563,5.499508,6.447543
6.6073303,5.667561,3.5182953
2.4818711,6.849211,5.2945323
8.540009,3.8090572,5.5169377
4.341077,6.587429,3.351627
3.1837761,4.4927616,6.2533565
-1.9339275,6.1751146,-3.0778131
5.702281,8.331303,2.9332554
4.7554226,4.737058,8.003919
2.7153246,3.4904847,5.2947173
6.28013,4.0003743,9.672911
6.6645455,8.907636,8.817251
12.033386,11.029484,7.6839952
3.8549516,3.6514387,7.1812844
4.8988385,4.030724,3.9656613
-1.8252983,6.283833,-3.1172802
5.9786425,3.6935549,6.888839
4.6999917,3.959683,7.956354
11.025666,10.085741,7.99332
4.0593266,6.0909877,3.5092769
5.641396,3.3963263,6.1500325
5.381842,4.2809057,6.386488
5.74924,-2.218433,8.180436
2.3573325,5.7735786,3.1447716
8.54113,1.8827916,7.241447
4.0886645,6.132329,7.007464
6.454025,5.1455774,6.8267817
6.461525,3.9347527,9.803521
3.481488,3.721844,4.1882505
6.686751,7.270635,7.1484456
11.25035,11.471812,8.119753
3.5746129,4.208792,5.2503963
8.618442,1.8053666,7.587705
10.203237,1.0946748,6.0181675
2.9241593,7.381106,6.523053
4.3242474,3.5678685,3.7249095
7.377911,8.477768,3.0861597
-4.0854573,-1.0836626,4.1054945
3.5045116,3.166369,3.5873456
4.466301,10.906546,9.727353
6.5473795,-2.2572017,8.183108
2.7154744,4.571915,3.09384
3.5278811,3.16361,3.6745465
4.046472,3.9692233,4.560997
3.9799976,3.7361748,1.8345534
7.724169,5.3329782,1.7446973
5.685109,6.293044,1.4714015
6.944577,8.535494,4.707592
6.866879,6.055041,7.2689896
7.00637,4.6442194,4.7761655
5.8266644,3.766955,4.920422
2.4404721,4.886376,3.5190914
5.0432386,10.353182,9.038321
4.770615,5.5609117,6.541486
2.773325,4.833939,2.8371177
3.1161158,3.13451,3.9483056
4.801084,3.6792526,7.905468
6.769264,7.698238,3.5977423
5.657961,5.1751294,7.526906
5.699102,4.999508,7.2399354
2.7102642,3.9802215,4.4989576
5.093308,3.13058,5.381732
3.080527,3.6824162,2.0735478
7.692327,2.8093235,11.586907
8.208968,2.4235685,7.146474
4.642774,5.026096,4.454445
2.8282702,4.13799,2.2613125
3.8279414,7.3374844,5.6808677
5.3236203,5.913943,7.7246537
4.2425447,7.283497,4.6367717
6.9889684,3.4479313,10.398831
5.125292,4.518655,3.2636583
6.6905665,7.1312,4.324246
4.4438396,3.8509293,5.4513555
5.7760677,3.3145545,3.6795933
4.4527354,6.716857,6.795311
4.853333,5.045941,4.575547
6.8035536,-2.9999492,9.648331
3.2490785,5.8338284,3.658984
6.474766,3.6566765,3.9623792
5.0133443,3.5183065,5.330844
6.6917977,14.625231,3.4743488
3.8632853,3.8316813,3.9007263
5.267728,5.3875613,4.977288
-4.089455,-1.1462592,3.971313
2.992637,5.0904975,2.0612392
11.566679,10.977702,7.6733418
6.601187,8.9251375,8.4332695
3.5231965,-0.9310293,10.50516
4.8294373,10.737238,9.831227
3.9427981,6.6189775,4.906689
7.503781,8.500208,3.5016685
6.8928547,-1.2567418,9.270823
5.0584826,4.340537,1.8462114
7.545247,5.3254857,1.8425039
11.266284,11.279035,7.93745
3.1497579,5.9330654,1.9898703
2.5832105,4.5040975,3.1834133
6.4416323,6.852735,3.374176
5.4184184,6.932101,5.9059463
4.8915043,3.4213006,7.3051443
4.7390018,3.6929567,6.2821107
3.3738186,4.604988,4.3933587
3.1490917,5.4566827,1.7111657
5.4062653,3.4423742,6.9067926
2.5290604,3.8303173,6.354879
5.3202724,10.26938,9.034744
7.1659555,8.65362,4.457106
11.049857,10.885115,7.86546
3.1763418,3.2486372,4.1921716
9.214235,3.8709445,5.52079
8.805675,3.7729962,8.265482
3.2509098,2.9084253,4.2897897
5.799093,10.015706,9.539053
11.227379,11.41913,8.10713
5.8116465,3.4907584,6.456439
-3.4380684,4.507124,6.61413
3.8035388,4.5119762,2.7605093
5.750258,10.043671,9.54777
-1.8463012,6.227662,-3.0089436
5.140005,3.7860596,3.1085863
3.2285552,4.765838,7.002635
7.363032,8.46707,3.066893
1.8443285,4.4877906,-2.6484942
4.5538363,10.460911,9.052769
11.911051,10.842115,7.69915
7.1064687,-1.5235296,9.261226
3.7901988,5.56426,4.9563613
4.286107,6.587815,6.6504254
4.1975727,3.4818456,6.4688396
2.321719,3.579793,5.7096133
5.9068637,4.636063,4.362829
7.338422,2.7722375,11.15266
6.612998,8.80704,8.754676
6.9030657,7.483533,5.4685464
6.639965,-2.34051,8.962831
5.9791822,4.150288,7.6194577
6.4111257,3.8608706,9.797965
6.350712,9.250732,8.910517
5.5127387,3.5754888,6.6139956
5.4002204,3.8027658,4.9403234
6.2030225,9.638549,9.245193
5.8476243,4.5989523,7.5033174
4.049814,3.842548,7.462613
5.431809,3.392142,4.231726
5.8955293,6.6013427,2.5331464
5.704232,4.6775794,6.547303
6.6570954,8.929156,8.726807
3.3248436,5.035131,5.3493114
5.9297595,4.3681865,7.6416874
5.863186,6.4234447,2.6906428
7.4152966,-1.7582403,9.9341955
5.328429,4.191063,3.5841053
6.814368,8.319479,7.9808483
3.96216,7.158676,1.127122
-4.1305256,-1.0458503,3.5870833
3.7193527,5.2490587,2.2959514
2.1160758,4.2122617,3.6675577
2.3420963,4.80957,3.6031833
2.471848,4.6003146,6.2286096
5.3997865,10.251325,9.085039
3.5231352,4.252691,6.867086
4.6855674,6.7458234,1.4481128
-4.073607,-0.3130138,3.3600368
8.130773,2.5696232,7.009556
2.8684719,6.490942,7.096911
-4.1247044,-1.157338,4.0928445
1.7957947,7.179057,0.55390763
4.7220235,3.5174415,6.425172
2.4441485,3.4168975,7.028345
6.3295703,8.3904295,1.925672
6.9865413,-1.9474839,9.916831
5.256815,6.4396524,0.9003182
4.4057035,4.509713,2.5071614
4.3105974,3.9307656,3.8347156
7.8665175,5.401231,1.6845846
2.2230375,4.7878075,3.8587894
3.800096,4.728271,6.8488464
4.1237855,6.213421,5.899488
6.2052217,4.2039433,7.2175016
6.9813495,4.355281,4.8520813
2.9222312,5.243492,7.006945
5.4790874,5.4017262,5.1979733
3.5236354,5.971594,3.219997
-4.1067147,-1.0279869,3.1575084
6.7738595,5.777984,3.7563908
6.7133527,-2.3694055,9.445
-4.1017523,-0.4071619,3.4448113
11.380214,11.618274,8.055539
7.4894004,2.7435582,11.361735
2.533768,4.8667626,4.882711
7.0949802,8.708933,4.310463
10.830727,10.555076,8.070833
9.426459,1.4628376,5.6017385
6.4269805,3.9324846,9.796693
3.1789777,3.9505346,1.8243121
6.495193,8.308837,2.478633
6.135529,4.346892,4.99422
4.073165,6.147297,7.2208843
7.0842395,5.516041,1.6148951
3.140655,5.4815464,1.7533828
6.9777923,-1.3940772,9.787954
6.1719112,3.8362312,6.900735
5.3819823,3.43472,3.945399
6.6354685,-2.771986,9.627973
10.108599,1.1655886,5.9541893
6.3662057,-2.093799,7.8761716
5.023535,3.517076,5.2806187
1.9325382,4.5485225,3.4353392
10.08885,1.1727649,5.978566
4.516221,5.1022644,2.4178483
6.916602,-1.4260461,9.572546
5.504724,6.753735,2.2708132
8.638646,3.8801758,5.7010803
4.2461677,10.718083,9.210847
3.809316,6.654304,1.3449453
11.741655,10.815689,7.635553
9.006016,3.8820004,5.7858143
6.654409,7.8702946,3.3519406
2.5326912,5.44354,6.6612415
4.8049655,4.0733557,2.0462608
5.080625,4.3428936,6.807405
1.6843837,3.416604,4.8615494
5.572092,4.885921,7.6799817
1.5199647,10.419515,0.37697208
2.736651,3.288905,3.4595788
5.620951,6.991592,5.624023
8.40756,3.7845383,5.7935963
4.7550907,3.3420653,5.591406
6.6292963,7.374643,7.1096745
2.4550145,4.9094253,3.0036643
4.2139263,3.3753731,4.9856
4.165318,4.1563005,3.6094599
11.190614,10.6682205,8.010713
8.679039,1.8083891,6.9531198
7.43203,2.7655666,11.29341
3.3020115,4.0136747,5.1885777
7.023374,4.6174064,4.808323
4.595057,4.4009585,6.429229
3.1543102,6.0578218,2.15622
3.4867086,3.4760826,4.837643
7.5098705,2.751904,11.374042
2.965068,4.2609973,6.244959
3.3616943,3.9995787,6.725283
3.5327635,5.0882688,2.047292
3.6654994,4.489948,6.152421
-1.8540916,6.411374,-2.9988835
5.940412,7.771233,2.456566
6.889424,6.972544,5.273276
5.374437,3.5852256,2.9698653
12.037865,11.0590315,7.5455084
6.468096,8.376146,2.0128775
9.028317,3.8651493,5.703493
3.3974097,2.9639163,4.593927
6.8710494,6.76979,5.58051
6.1311493,5.3194175,7.8734674
3.245408,4.3837514,3.1194437
6.6253858,14.402914,3.79696
4.500791,5.9834275,7.362464
4.122129,5.575588,6.9104314
3.0261073,3.9242513,3.9867325
2.9930806,4.9285617,6.3655396
4.644708,3.7670665,6.2366843
6.8140397,-1.5192637,8.928974
3.8177643,3.3377006,4.3867245
1.886566,7.423144,0.2431388
3.7465518,3.3905444,4.921003
2.493501,4.8001914,4.2825775
6.7757354,-1.9005747,8.974594
9.720721,1.3245583,5.736201
6.255302,3.4478502,3.6651876
2.14331,6.02685,1.494032
4.771841,4.300957,4.9751797
5.702472,3.8130322,7.324623
7.5121255,8.601675,3.6467054
6.3961105,5.5869,2.4281845
6.619709,8.987278,8.825965
11.587841,10.448821,7.887644
4.074317,4.1293135,4.331264
5.268359,3.4311073,3.9442196
2.8768017,6.0857077,2.0312853
5.7823486,4.613002,6.498876
1.7974709,4.4518747,-1.9565983
3.3881974,3.1542273,3.3219018
2.540482,7.7542496,6.218284
3.3204937,2.9802222,3.202181
6.4910755,6.8900404,3.4959393
3.7707405,7.05609,3.3241396
5.569898,3.7399423,2.7723017
4.067773,3.7186296,4.0686564
5.5149555,4.0441055,7.50387
3.266014,4.0139627,1.7285329
7.148778,-1.4711573,9.624399
5.739369,4.5249195,5.794733
6.957579,5.331025,1.799034
4.2256274,10.683557,9.084152
5.2579184,3.7138863,5.624316
6.9401436,4.710749,5.0232143
2.1068761,6.312239,1.2662042
3.334857,3.4351516,2.1696177
3.860043,5.314732,4.20298
7.91708,5.489226,1.7457192
5.6501293,9.588546,8.635158
-2.0190878,6.2105446,-3.005908
4.029965,4.9053316,2.4933903
5.30524,4.4416914,6.0335903
4.571386,3.2672906,5.365137
5.941365,-2.860839,-2.3084252
3.6523519,4.33832,1.7383109
4.6171594,5.1041174,6.722094
3.973651,3.0260177,6.4826055
6.296393,-2.0317001,8.557734
-3.9092915,-0.41148028,3.3786767
-2.1849077,6.2551136,-2.8618116
3.277615,4.85627,2.5189495
6.2500777,7.99682,2.8620372
4.2338715,2.885716,5.5417204
5.1624465,4.5728717,5.667556
-4.1308236,-1.1640173,4.1318994
5.816982,3.4636147,2.6323037
5.7631893,5.1420565,5.494838
4.835353,4.061185,6.794304
3.9981925,4.9513216,4.43138
6.594836,-2.2703166,9.425363
6.1335187,3.7998903,6.827992
3.7519455,3.3385122,3.1028016
2.9661295,4.8036327,2.388701
2.369654,5.2779026,3.7231498
6.8128066,-1.4603086,9.665195
5.6933384,7.6985903,2.0946195
3.6516764,5.211773,2.1557994
4.50964,6.9253783,1.1679927
7.0991755,7.389079,5.5523434
7.1310205,7.413369,5.639914
10.111687,1.1685071,5.9453335
5.5112004,7.010147,2.3482254
11.494802,11.609203,7.981163
5.752293,8.375411,2.9532335
4.414038,3.0946085,5.7574005
3.115088,4.1323457,7.361541
3.8987162,6.1682687,4.6373754
1.8960067,4.451779,3.587771
1.9233139,7.018384,0.9824389
5.2259097,5.579686,7.6501703
5.9665174,6.409295,2.0389686
5.830982,5.780518,7.944607
6.031605,3.9032516,6.552748
5.0677958,3.7615273,7.828321
8.516172,1.8669025,6.8640246
4.487566,10.905677,9.743674
3.1019838,5.0420823,3.1040838
5.874393,5.3595634,6.7007785
11.23542,11.406731,8.082682
6.6630993,-1.7692631,9.667254
6.1990223,3.3814948,3.6180193
-1.6516545,6.428531,-3.1383626
5.5719795,4.1676307,3.1901946
3.1996822,3.4398751,3.2058172
5.149244,3.338596,5.148303
7.0785236,5.50786,1.634644
6.605839,4.016405,4.9229445
3.5077622,4.4127207,6.907878
5.3149076,4.1312957,6.357974
2.526811,4.6196284,4.1307683
4.0231595,4.0144215,7.948942
6.612685,3.858583,10.354998
3.6049738,3.8829718,4.750212
7.0111856,8.975671,4.4552827
4.728279,4.224277,7.157358
7.809971,5.4190326,1.7413425
5.09682,4.294555,7.3866577
6.6109815,14.369231,3.853409
0.7913326,10.169966,-0.11149519
9.470694,1.5661508,5.739248
7.221895,7.980224,5.429314
7.9796386,2.451526,7.088901
3.1344688,5.3569202,3.2643178
6.3638616,8.425835,3.6865036
4.233008,4.2253556,3.5596964
5.760528,3.9984877,7.5465035
4.8621874,6.9869833,2.7202256
-1.6231635,6.5027485,-3.1362436
2.1625273,5.86443,2.42712
7.411473,2.7648897,11.268785
