0,1,2,cl_label
5.693368,3.3294437,4.5049963,5
2.5218413,4.4260397,6.153887,5
6.8928576,-1.5274646,9.078872,1
6.906295,-1.2113789,9.410837,1
2.8101158,3.1637976,2.739991,3
1.584461,2.995632,5.6816998,5
5.97015,3.9288785,7.6574173,4
3.7499743,4.3538,2.891026,3
6.8472676,-1.0662748,9.327909,4
6.1881084,5.2947855,7.7796187,4
5.6332884,3.5271163,2.849519,5
7.051414,4.4913917,4.8483987,4
3.4557393,2.943119,2.7895007,3
6.68764,-2.5737891,8.746258,1
6.066579,5.386647,6.438383,4
2.2353082,5.122562,3.151535,3
7.2003603,7.7651086,5.6154094,4
3.141888,3.9399254,6.5700474,4
3.2720973,4.1066146,1.8307955,3
6.5737524,5.614397,4.0307364,5
6.598608,14.387729,3.835521,4
6.828338,-1.6759208,9.805814,1
7.1809077,7.9408484,5.287742,0
3.0068078,3.241578,4.1825175,5
5.549159,6.686569,2.3491251,5
2.8442855,3.361628,2.2826056,3
4.467222,4.0778284,7.8032293,4
8.301756,2.1007092,7.3029623,4
6.643183,-2.6732054,9.628996,1
4.591748,4.2738986,4.411869,5
2.1763024,4.614475,-2.4040096,2
6.5596104,-2.0755177,8.834439,1
7.136385,6.61784,6.7639146,4
1.8424098,4.3334794,-1.8651245,2
2.0904303,2.973772,6.3336043,5
4.039369,6.364336,6.644163,4
6.3322506,-2.0783417,7.8835454,1
4.9575796,4.664796,2.445276,3
3.2540894,5.7055717,4.032872,3
7.011256,3.442407,10.415091,4
5.25737,3.37995,7.905675,4
4.429815,3.4884408,7.63389,4
4.204121,6.630234,3.5367959,5
5.9945765,5.1656213,7.380245,4
4.961965,3.6790524,6.1261415,4
3.6455564,-1.0237681,10.394054,1
4.234573,10.710488,9.147748,1
6.729083,7.385493,4.371494,0
3.4243402,3.3105593,1.8412559,3
7.1156573,-1.6614654,9.858964,1
7.1674743,8.734428,4.4641695,0
6.6645107,4.567341,4.243986,4
8.769552,1.7675819,6.800516,5
-4.1275964,-1.0080177,2.918935,2
5.1043625,3.7738953,7.805103,4
6.851372,-3.0664213,9.620316,1
-1.9920149,6.111297,-3.1040668,2
11.969327,10.94019,7.6215677,3
5.8441663,-2.8329966,-2.172455,4
1.6039652,2.9917948,5.9151325,5
4.177424,6.5410566,3.367518,5
5.7093916,5.7890363,7.809661,4
1.9878937,3.0879822,6.5220375,5
5.8437395,3.9736514,2.7753716,5
2.1960096,4.4164963,3.8925252,5
2.8076277,3.2628622,4.7149167,5
-4.038715,-0.9485068,2.9203935,2
2.0267117,5.9536233,2.3589838,3
9.932263,1.3511356,6.1939774,1
8.969985,3.9088807,5.869159,4
4.252617,5.0436487,4.493919,3
10.896741,10.715066,7.9720135,5
5.106177,3.973652,7.6496134,4
4.930611,10.635852,9.764993,1
6.312031,4.842763,6.4050283,4
6.894788,-1.2850938,9.338569,1
5.502255,4.032309,5.2725263,4
6.222917,3.5950823,3.1386547,5
6.8015165,-1.3871316,9.2884035,1
5.3661304,6.306192,2.066583,3
6.72005,7.3112607,4.2187057,0
6.8127933,-2.9956305,9.65478,1
2.8875103,7.307923,6.325255,4
4.8285623,10.742607,9.794121,1
4.329389,4.321866,3.693342,5
4.452671,3.3299212,5.3634224,5
7.1653523,-1.4724878,9.561324,1
5.886945,-2.672299,-2.2995949,4
11.106255,11.075279,7.9168267,5
3.2057393,3.0382404,3.4516964,5
6.69617,7.0433903,5.2759805,0
5.7186384,3.8583958,2.7615218,5
4.729875,3.623383,9.720145,3
5.7601814,3.6058066,2.4568794,5
5.258674,6.3872786,0.94085,3
7.782499,8.612595,4.062874,0
6.128913,8.623336,3.2558327,0
6.4554253,4.805678,7.199535,4
6.2122574,6.5646186,6.022013,4
6.5567927,4.302842,4.5541644,5
8.264897,2.0369713,7.3765054,4
6.0317965,9.854174,8.954536,1
6.0257077,3.8540163,6.639739,4
1.8701986,4.4786296,-2.6438386,2
6.3588443,3.8491395,4.8847504,5
3.4434636,4.2665277,4.163499,5
5.8403044,4.5530972,7.833104,4
3.3269916,3.439599,4.4201617,5
5.9013867,-2.9125187,-2.1761405,4
5.4041038,5.341503,5.053886,4
3.9097464,3.372236,6.362459,5
6.4259343,-2.5736914,9.482829,1
6.926373,-1.2925088,9.437857,1
-4.1108665,-0.9751339,2.8399704,2
-3.8450456,-0.44786268,2.9251873,2
7.018706,3.4217956,10.438937,4
6.859936,4.327982,4.242516,4
8.630455,3.7387748,5.831832,4
3.5833955,6.2533593,3.8084545,3
2.0242138,4.40185,-2.2582583,2
2.6691215,3.4669003,2.248587,3
2.2614524,5.133055,3.1255949,3
1.9835981,7.5684566,0.034347348,4
2.9434803,4.032592,7.1632113,5
2.81881,3.7746398,5.9830627,4
4.750851,4.7586975,4.8011665,5
5.2880554,3.7513185,3.867606,5
7.045378,4.2916827,7.903501,4
2.9989958,3.7207162,4.8136764,5
-1.754307,5.979769,-3.4819965,2
2.836105,5.002393,2.0921953,3
11.495793,10.461065,7.678276,5
4.4070945,6.5775256,6.603334,4
4.293482,3.9552476,1.9205472,3
5.728952,8.255725,2.9194505,3
3.8021266,4.3226275,4.6706405,5
3.745751,7.057736,3.2046652,3
4.9555354,3.3967474,5.315619,5
6.8500047,8.796712,4.059333,0
3.4940255,4.626021,3.7401302,3
2.6107383,6.2492466,4.2632904,5
6.5625663,-2.847684,9.441854,1
9.924496,1.3590846,6.185523,1
6.4590726,4.7224326,7.144605,4
3.07001,4.9367456,2.1734939,3
3.7307994,4.181099,6.4078035,4
5.06532,3.5757394,5.370178,5
7.095347,8.2358,5.015897,0
4.2378354,3.323559,4.6325784,5
3.660964,4.6209493,6.7207565,4
6.2092347,4.5781198,7.160234,4
5.695373,3.4970658,7.7115464,4
2.5780253,7.3739047,6.1067457,4
5.7546983,3.5731072,5.9874806,4
2.2661412,4.6588926,-2.3140166,2
3.0422182,3.7007048,2.343491,3
2.8397732,3.2510712,3.0451071,3
6.561489,3.8386776,10.072369,4
6.590336,-1.8938829,8.942445,1
4.2212095,7.280349,4.64102,5
3.5842156,4.5853734,1.5894355,3
4.750038,4.1583266,6.0698433,4
5.7753596,4.3219423,5.535999,5
5.1691065,3.1430752,5.133978,5
2.417052,4.4162097,5.1388187,4
4.504318,3.5402937,6.7963514,4
5.122053,4.769544,2.7463684,3
5.0447598,5.0129375,5.1029773,4
5.5043654,3.534796,7.0293903,4
3.0474417,3.2250388,4.2353845,5
5.111628,4.8316836,2.784066,3
4.533803,6.587222,1.8879632,3
4.590556,4.2049565,7.481553,4
1.9931691,5.9979734,2.4450924,3
6.4012904,4.8570356,7.218544,4
5.2136774,4.8972726,4.688217,3
7.6901383,8.647216,3.7267044,0
3.8300886,6.212829,3.4730654,3
3.0933428,5.052992,3.2165868,5
5.5108075,6.6978693,2.3135073,3
4.8480062,4.4883423,7.934512,4
5.6023846,3.9020813,7.839731,4
3.020359,3.5747285,2.0656822,3
2.5931077,5.157011,4.891921,3
3.8150282,5.4293375,2.5722828,3
6.511264,4.9099956,7.2712955,4
2.6626585,5.090083,2.8561087,3
1.9510933,4.437049,3.605182,5
3.8322926,6.012349,4.834839,5
5.6089563,3.3624046,5.778002,5
9.436273,1.4755422,5.619003,3
-3.8506122,-0.81830966,4.0367184,2
6.2941837,4.478082,4.98705,4
1.9848989,5.9985776,2.4113548,3
3.545633,4.9781466,2.515379,3
2.4658735,4.3507586,4.615737,5
2.0654218,6.227564,1.3385025,3
7.353566,8.438637,3.1430998,0
5.8591585,-2.6609285,-2.4391885,4
5.7928166,3.4555898,5.5835013,5
3.5114577,3.1220255,2.9689612,5
5.989971,3.949753,6.8043785,4
6.103846,5.26949,7.1552057,4
5.9803047,3.4473977,3.5097394,5
4.287961,10.603418,9.025256,1
2.5133533,4.554737,-2.3072026,2
2.9822183,4.9860964,6.055247,4
4.2759027,10.60311,9.008015,1
6.820785,4.180238,3.9809108,5
5.728115,5.143091,7.666686,4
5.345645,-2.4046009,7.9091606,1
2.4958687,4.665198,6.362649,5
3.7566528,5.488594,2.4529583,3
3.822961,5.7840548,7.067543,4
7.0401363,-2.4822083,9.7587805,1
5.210862,3.4014413,5.2550864,5
4.759345,4.672249,1.696339,3
4.2004986,6.1228313,7.1557703,4
7.606717,5.2611933,1.900937,5
3.6930811,3.8733253,1.9607832,3
2.7274084,4.926997,2.1770885,3
5.4068227,3.522449,7.0793223,4
3.5021982,4.7040205,2.4462366,3
2.905478,6.4332404,7.0070267,4
6.4516926,5.1293654,6.7732935,4
6.578154,5.126734,7.4472613,4
3.538354,5.0766683,2.2044957,3
4.392471,4.188004,5.684631,5
5.5575113,3.4937685,7.4229207,4
2.8586662,4.2946625,4.0456185,5
5.4337354,10.328108,9.677583,1
2.6731842,6.6570144,5.102949,5
6.2599645,3.4453838,3.6913078,5
7.084174,7.8398614,4.424887,0
-4.1603975,-0.31378782,3.2655077,2
6.622239,5.812792,7.603161,4
4.221509,6.138393,3.8971636,3
4.7549653,4.9330006,3.376969,3
4.247598,6.178266,7.2828474,4
4.6395645,4.162675,7.3154063,4
3.7016528,3.6493282,6.9731975,5
1.978704,6.9443417,1.102904,5
4.326472,3.909709,7.615651,4
3.2389352,5.044479,7.3394647,4
8.338991,2.1188655,7.529069,4
5.84264,5.5645657,6.5199766,4
4.040866,4.3710256,6.0201054,5
5.132806,3.3950896,7.1023498,4
2.7563264,4.274417,6.1996784,5
3.330913,4.8305545,6.271205,4
1.8701497,4.489271,-2.624153,2
5.08338,7.235512,1.323436,3
5.3741274,10.281934,9.256707,1
5.012662,4.5297594,2.613579,3
2.4998062,5.3750434,2.9239788,3
6.2457833,-2.5383058,9.2494545,1
6.4046884,-2.1723838,9.001195,1
5.6094832,4.5155315,3.4890466,5
7.226634,8.368408,3.1004791,0
5.459687,-2.6084523,-2.2438543,3
11.841764,10.764652,7.765567,5
4.198646,7.2903256,4.9431615,4
5.6139355,6.382581,1.1619262,3
2.5752847,3.1648047,2.5321102,3
5.007173,5.847014,7.1839633,4
1.8855779,6.9118247,1.2219609,5
1.7270497,3.137302,5.8032537,5
4.585887,3.8187585,7.5951858,4
2.0095828,3.0385785,6.2141037,5
6.4372096,3.9089327,9.821918,4
6.3858166,-2.1479661,8.819979,1
-4.1708865,-0.98631644,3.5389135,2
5.81243,3.4229455,4.988483,5
1.996129,7.603189,-0.059399515,4
3.3027923,4.8256564,7.2993584,4
4.9522567,3.3887663,6.9858766,4
6.2308307,8.238591,4.0169597,0
3.9327693,6.8696947,5.668079,4
2.7486851,5.2495527,6.700961,4
6.7286763,-2.8164072,9.7293215,1
6.7700176,4.0305743,4.077505,5
5.7051673,5.559192,6.8179684,4
2.773715,5.9174547,2.1727927,3
6.8699627,-1.7265828,9.949196,1
9.063107,3.8694744,5.4598055,3
6.74705,7.123843,5.6792235,4
7.105241,8.92322,4.5078692,0
6.927165,6.968076,4.7905464,0
7.4354844,2.7334313,11.2974,3
5.6655283,3.8886442,7.1101475,4
7.1561327,8.364704,2.7090678,0
3.171733,4.4585657,3.1097968,3
2.856274,3.6632948,4.536043,5
5.482813,4.686598,4.8718705,5
6.7011843,3.9517796,4.475001,5
5.8655667,3.7259378,6.95406,4
4.8329797,3.707688,7.716125,4
5.9731812,5.5090356,7.708253,4
4.12873,6.3340826,6.961736,4
3.92755,6.2505083,1.5175393,3
4.8189855,3.2885044,5.731152,5
8.930467,3.8676484,5.7995725,4
3.3476057,5.1863,6.061897,4
4.137419,4.2955666,7.457822,4
-4.03933,-0.9624049,3.1153693,2
4.1498265,6.623133,6.715114,4
5.096691,3.3381875,6.3847375,5
2.6633909,4.3679576,4.1193814,5
11.911014,10.838676,7.699343,5
6.79459,-1.8668962,8.728808,1
2.1965227,4.8141546,2.8303525,3
2.9701695,3.302148,2.9047756,3
5.2061095,7.04636,1.0386305,3
6.821603,7.067886,4.6350284,0
5.684178,5.4314494,7.1131115,4
5.2837267,3.6009262,5.435871,5
2.6830235,3.322683,2.8579028,3
8.566767,1.9341464,7.2923875,4
3.8671267,7.4123096,5.533562,4
11.770933,10.680183,7.756633,5
0.7802156,10.094534,-0.09793833,3
10.132552,1.1567031,5.9453664,3
7.0204206,8.569513,4.131155,0
1.0544428,10.344389,0.09630489,5
2.3630805,4.71643,2.2738812,3
5.2361045,10.290694,9.040671,1
4.788866,3.5371208,7.362206,4
1.9038185,4.423534,3.6106262,5
6.669861,14.474881,3.700431,3
4.2151585,2.9228694,5.6742077,5
4.306591,6.5625052,3.5271764,5
2.2305403,4.721763,3.615183,5
-3.9824705,-0.8065501,2.7836723,2
6.4063225,9.02653,9.0166025,5
6.19756,8.625345,3.294467,0
3.9350646,6.982351,5.83268,4
4.627027,4.3965373,5.384822,4
3.5030282,4.1058836,3.3701267,3
-4.1461167,-0.38485152,3.4256752,2
4.4518313,6.4906025,6.733118,4
6.1644406,4.82696,6.356675,4
7.058584,3.3789277,10.505229,3
7.075337,-1.7336446,8.760627,1
6.6217422,8.983865,8.715968,1
9.934021,1.2378392,6.085619,3
3.8218808,7.0494657,3.3072946,3
10.62651,10.17577,8.210628,4
9.569818,1.3953182,5.6698165,3
3.5602436,3.7358212,1.8521004,3
2.4654014,5.716672,3.4694538,3
5.77348,7.904568,2.1819434,0
5.5071616,5.764194,7.705175,4
-4.067838,-0.97550464,2.8460305,2
5.5569243,5.02001,7.8490095,4
2.6526027,4.00897,3.9128516,3
5.6944404,4.924518,6.5819974,4
7.1494184,6.632597,6.8047647,4
6.159158,4.0993414,3.7688158,5
7.261928,8.2710705,2.7602036,0
-1.7658337,6.1903853,-3.0268967,4
-4.0621467,-1.0137951,3.7097957,2
7.049998,3.372233,10.508181,3
9.455835,1.5380399,5.717641,3
8.116318,2.3212729,6.7503033,5
4.6175795,6.74885,1.3566281,3
11.10881,9.964236,7.9281187,4
2.6802464,6.440043,7.029877,5
8.316892,1.931075,6.6937685,5
6.8129315,6.688765,5.383116,4
6.6518455,14.3702135,3.8192606,5
6.880395,8.616885,4.207646,0
5.6450334,3.7093587,6.3503084,4
5.8131456,4.149329,4.8225074,5
6.9156375,7.8620543,3.6075635,0
5.1268635,5.3911767,5.9225135,4
6.6546187,8.982102,8.367657,1
7.8393674,2.9017923,11.63957,3
-3.9406953,-0.4592314,3.5297515,2
6.1612387,6.74039,3.0791624,5
9.400372,1.6169287,5.768702,3
6.579691,9.008009,8.51409,1
3.1031942,3.4557319,3.0402665,3
2.8380864,3.3188097,4.211717,5
4.2319713,6.7115617,1.938274,3
9.617703,1.4492968,5.8516827,3
2.6679738,3.8601754,3.8255763,5
2.4031339,5.3333955,2.8698535,3
6.019099,9.090865,8.331447,1
4.3932085,3.4862864,3.8421416,5
2.9109938,3.5163195,2.1284516,3
3.3148682,5.537467,7.3500414,4
5.0945926,4.4494658,2.4580014,3
4.8152184,4.1567006,5.4230995,5
6.56385,8.796515,3.7156026,0
4.0581584,7.0864573,1.319634,3
7.198863,-1.8108122,9.898088,1
-4.004938,-0.48974898,3.807264,2
3.2876034,4.499175,6.1076617,4
10.693472,10.16198,8.188549,4
7.6576242,2.7867346,11.578489,3
3.4945602,3.520127,6.4335403,5
6.3190837,3.6545599,3.8797019,5
7.005318,8.323476,3.1554961,0
6.8449683,-3.0715797,9.488574,1
6.7206273,-2.8103638,9.729137,1
5.464872,3.446857,7.648973,4
5.7761207,4.2917204,5.7485123,4
6.40702,4.944106,7.0318174,4
2.8068397,4.300065,5.8813953,1
4.789425,5.116398,4.241757,3
1.8740315,6.439751,1.3338428,3
3.6836991,3.1167881,2.869916,5
5.913867,-2.7443185,-2.309601,4
8.335896,3.8079653,5.9322505,4
2.6390443,4.915366,2.1427288,3
4.727871,6.3628116,6.6647344,4
3.2195013,4.3670945,3.0461085,3
-1.5007621,6.4095783,-3.318282,2
4.4456315,5.2628927,3.2482839,3
5.6312056,5.0856543,7.23915,4
6.4082513,5.2525105,6.978337,4
5.7665067,5.291333,8.007495,4
4.608023,3.6990676,7.4640207,4
4.9060254,3.6179569,6.3290668,4
3.492205,-0.91556245,10.531611,1
4.130175,3.9375877,8.070097,4
4.428408,4.32271,5.9654045,4
5.3465014,4.541878,5.3199153,5
0.9856463,10.279672,0.06310357,5
6.5557213,-2.1527882,8.547944,1
7.9098573,2.9229128,7.3085847,4
3.437747,5.0944858,6.180913,4
1.6414156,6.8614216,1.4744558,5
5.9238453,4.6694098,6.6402807,4
5.481691,3.812207,2.33881,5
6.943937,-1.2586696,9.327272,1
2.8815436,5.7597413,3.3312128,5
8.454395,1.9138075,7.0882273,4
2.8042643,3.1997688,2.427673,3
5.460044,5.6171083,6.1222587,4
6.8213477,6.990761,4.8441734,4
4.257063,4.754082,3.3001676,3
4.0960097,5.0152526,4.601974,3
6.9116635,7.673449,5.8777328,4
5.0466213,6.35985,1.1874951,3
2.8593185,6.9149303,5.788752,5
5.0801415,3.7235649,4.9222956,5
8.287328,1.9011587,6.996426,4
7.2908816,8.258554,2.7722046,0
0.7787379,10.10943,-0.10376524,3
6.4257183,5.2394447,7.2556143,4
-3.7221842,-0.60002404,3.6055987,2
2.857764,3.9177816,4.501054,5
5.5394363,7.1609516,3.0532808,3
5.2717214,10.281896,9.01835,1
-4.096972,-0.942746,4.0221224,2
2.6313567,5.412318,1.7853339,3
6.6158414,-2.0242167,8.90722,1
3.6002457,4.4520135,6.650414,4
-3.8357167,-0.68135214,4.042338,2
2.0725207,4.36285,-2.2770145,2
5.1063676,5.95925,6.0205817,4
-2.0213304,6.0979,-3.0928266,2
3.8677459,6.978683,3.3537421,3
5.998586,3.412273,3.1905408,5
6.055511,4.033605,6.3557625,4
6.858733,-1.902005,8.806649,1
5.079696,4.9959235,7.4577174,4
3.7180994,5.80481,4.9919596,5
5.455063,3.797259,7.0977764,4
3.009261,3.1392345,4.2461886,5
4.726789,4.3897824,7.659692,4
7.0167036,6.4974318,7.026738,4
7.064724,7.4372144,5.583872,4
11.144347,10.045314,7.9004707,4
7.0789347,7.4547634,5.5743256,0
6.1716766,3.7704332,3.3267763,5
4.302401,7.62752,5.5385365,4
5.3192506,5.4260755,7.7606416,4
6.3480463,-2.1237612,7.901436,1
5.886103,5.7926207,7.924042,4
6.6461143,14.438406,3.7334425,5
6.0896635,8.139487,3.0559657,5
3.3250306,3.8457222,1.728136,3
5.374544,5.341905,4.878482,3
6.198596,7.977828,2.7705915,0
3.028522,3.2051315,2.7834458,3
4.213913,7.5602727,5.476943,4
3.2989163,2.9055817,3.7418823,5
3.830949,3.667754,4.673389,5
5.7116213,7.935586,2.184505,0
3.5723798,3.170819,2.5592525,3
12.007887,10.918844,7.729948,3
5.14056,5.5515943,5.9239655,4
5.1957846,5.355527,4.7092657,3
2.2111216,4.735993,-2.5751023,2
3.4067576,3.3032336,4.5547295,5
6.305785,3.9874873,9.663413,4
4.8890824,4.1256495,2.5882795,3
2.7435937,3.4873412,2.2155287,3
6.2630057,9.582999,8.840518,1
11.987681,10.842289,7.785562,3
4.922419,10.697775,9.852183,1
5.6658125,4.1941786,2.6784701,5
4.5698667,4.433357,2.752218,3
4.7616386,3.3367057,4.504167,5
6.6056867,5.0883913,7.545729,4
6.706,4.405146,4.5273204,4
2.937067,6.500472,7.13013,4
6.475043,8.7091465,3.4968052,0
7.4989443,-1.7912369,9.91082,1
5.7434607,8.381237,2.9139597,0
7.889196,5.4502363,1.737888,4
6.265514,4.794535,6.6381555,4
3.3924334,4.356007,4.0931554,3
4.8626027,10.694739,9.770369,1
2.527246,6.651356,4.9606895,5
11.949447,10.836131,7.755362,3
3.0968819,3.7550762,1.8378916,3
4.5851116,5.197313,2.5617235,3
2.0633085,6.380374,1.196607,3
6.978577,4.8358145,5.417542,4
2.6043522,7.0454807,5.9457045,4
5.757807,3.5768719,6.2303143,4
4.515458,3.6220145,7.6859245,4
3.356752,3.207686,3.0332935,3
7.199476,7.9094515,5.4622107,4
7.9094825,5.473206,1.810727,4
2.9681933,3.6559215,4.546345,5
3.654125,4.6339364,6.1496716,4
2.644336,3.8492491,3.697804,3
4.623101,3.0323699,5.6264095,5
2.6740263,7.0385337,5.9128766,5
5.637868,5.488147,6.9336476,4
6.9486713,7.9580746,3.589523,0
6.2918134,4.2446175,4.520401,5
3.3198223,3.5779762,5.148584,5
2.77332,4.126671,4.011627,5
10.877706,10.326594,8.111863,4
5.677419,8.220841,2.9017339,3
5.7920537,3.4405544,5.020028,5
2.3375823,5.6274557,2.5884745,3
5.8635325,9.987767,9.517953,1
3.1459353,2.9685884,2.9699388,5
5.866667,-2.6655102,-2.432624,4
4.992209,4.5094056,2.0288792,3
5.9461265,5.320377,6.0882816,4
-3.8736105,-0.4537251,3.1273246,2
7.1473804,7.4453125,5.6115103,0
6.7806196,4.318524,4.2549133,4
4.9880047,3.343275,5.054779,5
4.809379,4.887633,7.009812,4
6.1389303,-2.1565592,8.750864,1
7.2390623,8.428258,2.7908442,0
11.624346,10.542015,7.8043504,5
1.8089869,7.233081,0.49128714,5
4.8310995,3.4698682,4.0971947,5
6.941965,8.901118,4.3864675,0
2.0690484,3.8309135,4.5468383,3
-1.9761727,6.0812025,-3.1562512,2
3.8540528,4.0045147,3.8630626,3
4.282532,10.612335,8.996235,1
5.579738,4.3225727,2.9819121,5
3.9693708,3.8382447,6.1228886,5
5.5757303,7.7748675,1.9580657,3
4.282144,5.2730613,2.2560303,3
5.3763795,6.4122424,0.94421685,3
9.225918,1.520693,6.2395773,5
6.5989556,5.6896496,7.7287574,4
5.6699376,7.910759,2.0431929,0
3.5298998,6.690078,3.336457,3
6.7677746,-2.7702947,8.97655,1
6.63354,14.384807,3.8115482,5
4.1452107,3.821365,1.9776313,3
5.7746863,5.016571,6.854349,4
3.6239913,5.9048533,5.135682,5
3.7529016,7.3655705,5.689791,4
2.8026676,3.2454405,2.4276884,3
3.5527315,4.4416018,6.1720514,4
6.7422595,14.5759535,3.515722,3
4.1754737,4.2549424,6.8148975,4
4.849587,4.556204,1.7608095,3
11.4570055,11.640506,8.016213,3
5.2302036,5.8358035,6.8033905,4
5.6213,4.8268967,4.615515,2
6.6723013,-2.8231087,9.528193,1
2.9224417,4.033979,7.3523135,4
6.657815,14.369635,3.8030288,5
6.3947268,4.1924496,5.4484334,4
8.8538685,3.765819,5.538668,3
6.233222,8.761345,3.6757114,0
5.3019958,4.429671,6.4238076,4
5.0751066,3.7180064,9.347157,4
3.4533746,5.0300303,2.08773,3
4.0952263,4.9640355,1.4716063,3
2.6114519,4.6175294,4.151433,5
6.5899587,4.445595,4.847241,4
9.192223,3.855616,5.5299163,5
3.8925438,4.0770445,4.4621816,5
2.0209758,4.255016,3.7015831,5
3.1523755,4.4392104,7.2144213,4
5.836932,5.5187974,6.2428465,4
5.0144587,3.2589312,5.301142,5
3.913625,7.4445224,5.5162673,4
6.8164406,-3.0450256,9.537484,1
3.3521714,5.083056,6.205929,0
0.84316874,10.217574,-0.071953,3
4.2121115,6.177874,6.707907,4
7.0026684,-1.5617716,9.540349,1
10.756468,10.346195,8.193809,4
2.531071,5.3647857,6.6955776,4
4.2146273,6.585453,3.4125776,5
4.3188734,4.227116,5.905521,4
4.205321,3.241372,5.0318756,5
3.0334888,6.1749144,3.136306,3
-3.9248235,-0.85293645,4.066458,2
2.4668753,4.1333127,6.0767727,5
3.412882,3.5186996,5.2850924,5
7.8282423,5.3799033,1.6983352,4
6.0891867,3.7252295,7.3601947,4
6.024262,7.8957815,2.4650948,0
12.176805,11.24512,7.554385,3
4.050015,5.283024,2.3530495,3
5.6891227,4.262749,7.6907067,4
9.603393,1.3904022,5.848902,3
3.6796556,-1.0349941,10.360788,1
5.915338,5.769864,7.8887877,4
3.3361228,4.617235,4.269669,5
6.003995,4.772677,7.16976,4
2.9941416,3.8322759,4.7406554,5
6.621328,14.366394,3.853692,4
6.8314667,-1.95085,9.879416,1
8.608781,3.7484016,5.821101,4
6.7169547,-2.3671415,9.461706,1
8.598762,1.8361423,7.5166683,4
11.458839,11.632503,8.0043125,3
5.466246,3.4602275,7.416856,4
3.4937694,4.441623,6.537532,4
5.3101583,3.67201,5.5019565,4
2.7455788,4.0412397,4.3224707,3
7.0615125,8.632618,4.2108083,0
6.4391494,8.914848,8.317415,1
4.104349,3.480808,4.5647354,5
3.576263,4.263293,6.733759,4
2.5159824,4.2916136,4.4698606,5
1.9735641,4.569137,-2.5018156,2
6.9082136,-1.5095981,9.592232,1
5.4015765,4.2620707,3.7728536,5
5.339613,-2.411872,7.915705,1
5.7620525,3.8152726,5.866987,4
5.9076796,5.784931,7.970491,4
6.7317324,4.056927,3.947858,5
11.664826,10.651993,7.691048,5
11.273149,10.837784,7.832999,5
6.3163333,8.294904,2.812697,0
4.528312,4.220419,7.7693777,4
4.209208,5.538898,6.989263,4
5.4500675,3.7689474,6.981085,4
3.7501166,4.282057,7.2000713,4
11.058522,9.968728,7.9570975,4
5.9794025,3.4786527,2.8435712,5
3.684457,4.4905233,6.205229,4
4.798027,6.713905,1.7994885,3
6.3967495,3.9763675,9.73433,4
6.1586795,5.310888,6.440676,4
3.6605637,6.4151325,2.170258,3
7.104968,6.6904893,6.695948,4
6.2728357,5.542932,2.2521546,3
5.728934,6.627416,2.7296102,5
6.321053,-2.0804224,7.8593674,1
3.5100596,5.949205,3.4662704,3
4.700054,10.792354,9.8082905,1
6.6891394,3.8265471,4.383186,5
3.7229085,5.816896,3.6876936,5
5.682895,3.6223555,2.40989,5
5.8414884,5.130153,7.4452953,4
11.86833,10.627929,7.86728,3
6.675364,-2.2602406,9.655805,1
4.4186125,4.4330063,1.7155674,3
11.387212,10.498458,7.7081223,5
11.895511,10.919789,7.5939975,5
-4.001233,-0.5041746,3.7834258,2
2.9566593,3.6485236,6.303912,4
6.692594,4.4627447,4.2090077,4
-1.6274945,6.4678993,-3.114009,2
3.18897,5.082531,2.0834866,3
3.7971127,6.4836364,2.0155406,3
5.108904,7.320212,2.8590357,3
4.1929927,7.3570375,5.1706905,4
3.1174195,4.09615,6.9539223,5
4.507518,4.9813313,1.489635,3
5.9723644,6.4365635,2.0704608,5
11.338082,10.255257,7.7330003,5
6.931401,4.228814,4.8222036,4
6.0650353,5.3324366,7.8337874,4
3.1670551,4.1999207,6.7221065,4
6.2327585,3.9956567,7.2862325,4
2.1649716,6.173265,3.0200365,3
6.473004,7.7900457,3.1093206,0
3.466568,4.8412704,2.3139908,3
3.5141873,4.707467,3.9668627,3
3.289214,4.3895154,1.6471736,3
5.9466662,3.655783,7.6550946,4
2.581835,3.8615925,6.4985065,5
6.222373,8.802918,3.5573585,0
5.4905467,4.1794143,2.6405907,5
4.6705513,3.8798957,4.9318385,5
6.0816936,4.578497,4.3910966,4
3.8257668,7.053953,3.1987574,3
9.239674,3.784462,8.65496,3
5.2938566,10.425035,9.72911,1
3.0560868,6.147844,2.6903787,3
6.8836694,7.4795794,5.3886905,0
1.6196364,6.882619,1.495244,5
2.0816703,6.393609,1.2122507,3
6.4413705,8.329626,2.016499,0
6.4545507,3.8859417,9.864394,4
3.3395324,3.2483494,2.7416918,3
5.9425483,3.4702063,2.8934505,5
5.1847086,4.4768157,3.4804857,3
1.9520172,4.605087,-2.5773304,4
5.583695,3.7636046,7.6721177,4
2.9550915,3.277933,4.016964,5
5.7162676,3.8909402,6.554254,4
-4.1406136,-1.1511691,4.1072235,2
6.2267065,6.4115057,2.6751106,5
4.5496697,10.874391,9.740197,1
3.48324,5.2167354,2.052323,3
-4.100083,-0.9546078,3.2999828,2
1.9989313,7.5417447,0.056926217,4
3.8571396,3.337403,6.167708,5
5.1537023,3.3579333,5.1893277,5
7.811646,8.324287,4.5905514,4
5.5964804,9.521874,8.576569,1
3.304462,5.5346065,7.312084,4
7.441663,-1.7990816,9.938573,1
6.9068475,4.953177,7.8067284,4
6.898907,4.3112035,4.222062,5
